label,path
typing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/typing/getty-typing-on-laptop-keyboard-video-id500494656_12
storming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/storming/yt-S_NJ0sHYBAk_25
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-u_gsaDAiWgA_64
sweeping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sweeping/yt-8ot6Ic8o62M_12
landing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/landing/giphy-v7kgCm7PfsHN6_5
roaring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/roaring/yt-ubcF_SjbaKE_15
studying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/studying/getty-dental-xray-scrutiny-video-id641406728_3
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/getty-woman-talking-to-a-doctor-in-a-waiting-room-video-id150394087_12
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-P8YLZSV4pfc_215
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/getty-hiker-bounds-across-rock-summit-high-above-sea-video-id514602292_1
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-woman-placing-her-closet-new-clothes-video-id478370322_9
typing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/typing/getty-typing-fingers-push-computer-video-id844431736_15
rinsing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rinsing/getty-self-car-washing-video-id516432332_7
coaching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/coaching/flickr-8-3-1-0-9-6-6-8-9383109668_9
boiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boiling/getty-frying-fish-in-pan-with-vegetable-oil-video-id810593278_4
jogging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jogging/getty-couple-jogging-in-park-on-sunny-day-video-id502855336_3
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/getty-african-american-family-makes-pancakes-together-in-the-kitchen-video-id650139027_5
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/8-6-7-8-2-7-3-0-4186782730_23
injecting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/injecting/getty-shot-of-disposable-syringe-injecting-medicine-video-id514687068_1
sowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sowing/yt-KlLCIDY3I8g_69
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/yt-az473B34mDg_113
teaching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/teaching/getty-creative-workers-in-small-business-video-id591662956_15
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/yt-009XlTOq74E_250
sanding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sanding/yt-BrHT0fCh9k8_1216
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/giphy-E0j2lMLlvGQqA_6
assembling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/assembling/getty-pill-bottles-queuing-up-on-a-conveyer-belt-video-id525214579_20
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/getty-male-athlete-hurdle-video-id642232424_1
tickling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tickling/yt-l1yS-RzNE_c_1
dragging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dragging/getty-medium-close-up-video-id556944067_3
digging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/digging/getty-brown-capuchin-uses-stone-to-help-it-dig-through-earth-video-id733529119_10
mowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/mowing/getty-mowing-grass-video-id472742465_11
giving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giving/getty-blood-donation-video-id636875870_7
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-brown-capuchin-feeds-as-young-capuchins-play-in-trees-video-id733529201_8
vacuuming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/vacuuming/meta-1091972_1
teaching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/teaching/yt-0xF2rklvyFo_978
starting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/starting/yt-IFgVUAQnE5E_76
raising,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raising/yt-yPzAmmuH-H8_41
repairing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/repairing/getty-bicycle-servicing-video-id104316882_3
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/getty-adventure-playground-at-residential-area-guangzhouchina-video-id482459650_5
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/vine-Covering-the-Blizzard-of-2014-tammyestwick-and-16WAPTNews-photog-philip-lancaster-braving-the-cold-theonetowatch-Muj5TIMVWIU_3
child+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+speaking/yt-Yi9YlQsDZAI_95
singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/singing/flickr-3-9-5-8-6-4-2-1-4539586421_24
stroking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stroking/getty-two-young-women-stroking-horses-in-the-stable-video-id852220908_5
snapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snapping/yt-Ps0JEgjlY8c_82
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-lxdydjNya4M_11
rolling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rolling/flickr-7-1-3-2-7-7-2-3-4471327723_18
mopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/mopping/yt-M3nnbEcbUwE_442
stroking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stroking/getty-close-up-actress-posing-with-dog-looking-at-cam-video-id781-23_14
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-kCbXllJoZaE_50
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-man-swinging-golf-club-palma-de-mallorca-mallorca-baleares-spain-video-id98951710_2
putting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/putting/getty-timelapse-of-a-businessman-putting-post-it-notes-onto-a-mobile-phone-video-id660690203_2
hugging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/hugging/getty-close-up-of-man-wrapping-a-woman-in-a-towelmarbella-region-spain-video-id131999107_4
snapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snapping/yt-js35JuxkaYI_69
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-5AhKWEjMmUw_35
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/flickr-4-9-3-7-9-4-4-4-2649379444_37
loading,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/loading/getty-workers-load-sacks-of-spices-onto-a-truck-in-a-village-in-india-video-id570505957_5
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/yt-xayAN804GTY_197
celebrating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/celebrating/giphy-xT9DPCsF3yzgWUuVOM_1
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/giphy-avIAfA75KxRlu_1
telephoning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/telephoning/yt-25v41Fp0R9c_2
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/giphy-AFgYYipJl709q_0
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/vb-Rain-water-in-the-garden-HSmdfLU_6
catching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/catching/giphy-d13KpOYEMGdcQ_3
drying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drying/getty-girl-in-hair-salon-video-id605862124_9
blocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blocking/getty-tries-to-clear-a-way-through-massive-snow-drifts-blocking-the-pass-video-id674223253_1
crying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crying/yt-eKsNke8uDhE_5
discussing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/discussing/yt-xd6_jSTQlpM_396
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/getty-chef-teaching-group-of-friends-how-to-prepare-turkey-during-cooking-video-id644134930_1
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/getty-4k-business-man-over-shoulder-shot-of-using-tablet-green-screen-write-video-id836421866_11
snowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snowing/giphy-26ufk19ncvOw7zypi_0
rinsing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rinsing/yt-yYqK-5woDPA_3
studying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/studying/getty-mother-teaching-her-daughter-in-home-delhi-india-video-id638316258_8
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-a9FuWw8ZuDo_86
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/giphy-l41lQkBUC75qCeMIE_0
crushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/crushing/giphy-8sKRL57blXzJS_0
writing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/writing/getty-handwriting-of-chinese-word-love-pronounced-as-letter-i-video-id472844105_5
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-low-section-of-golfer-placing-golf-ball-into-hole-punta-ala-italy-video-id93895251_3
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/getty-presenter-uses-a-projection-screen-for-a-powerpoint-presentation-video-id595341649_3
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/flickr-5-3-2-7-4-5-6-9-17853274569_16
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/getty-asian-female-child-enjoying-her-cup-of-milk-video-id478037368_2
sawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sawing/vine-hYaaLBgEzZK_2
taping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/taping/getty-detail-physiotherapist-taping-knee-video-id511230266_7
eating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/eating/giphy-pDZ3olrANK0aQ_1
closing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/closing/getty-tractor-trailers-sit-parked-at-a-jb-hunt-transport-services-inc-in-video-id470153416_12
squatting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/squatting/yt-W73Eldl5ERM_20
shrugging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shrugging/yt-r6Rqr41BUE0_1
trimming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/trimming/getty-facial-hair-removal-video-id641194300_25
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/getty-business-brainstorming-video-id91833587_11
telephoning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/telephoning/getty-afro-american-using-smartphone-outdoors-video-id591109918_2
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/giphy-cTCOogyvsO30A_2
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/8tGw_pqTxj4_232
grilling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grilling/getty-barbecue-bbq-video-id487903215_8
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/getty-year-old-girl-stirring-batter-in-the-kitchen-video-id499297530_9
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/yt-94lXbfWuPU8_254
packing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/packing/getty-children-getting-ready-to-leave-for-school-havana-cuba-video-id101590489_11
twisting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/twisting/giphy-xT3i1bOZ6wgCGvdG2k_0
dining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dining/getty-patrons-dine-on-the-terraces-of-the-noryoyuka-video-id532692323_1
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-tbNeU2m6tr0_46
adult+male+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+singing/yt-m2ZT-nlnxW0_78
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/giphy-11rebtw9EEqDHa_0
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/getty-beautiful-mid-adult-hispanic-woman-jumps-on-body-board-in-the-ocean-video-id625326648_6
flicking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flicking/getty-elementary-children-throw-autumn-leaves-in-the-air-video-id599797106_15
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/yt-IKCO2WeMES4_86
clawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/clawing/yt-V7UowRu0P8w_402
dropping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dropping/yt-nSS4WkTe520_112
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/getty-mr-nerdz-video-id135878275_4
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/getty-young-woman-surprise-with-covering-her-face-video-id621875170_2
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/getty-an-elder-gentleman-wearing-virtual-reality-heatset-and-pointing-video-id543616992_2
surfing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/surfing/getty-dog-on-the-paddleboard-video-id524933568_12
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-eZDlFHWOO9M_176
pressing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pressing/getty-pressing-the-red-button-for-emergency-stop-video-id484916372_1
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/yt-vR9V_sXVw7c_477
vacuuming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/vacuuming/yt-D-J7eXTazyw_2
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-tilt-up-from-cricket-prey-to-netcaster-spider-australia-video-id1B09164_t001_1
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/giphy-2az1L1LRbA2Ag_0
adult+female+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+female+singing/yt-mriXncI96lw_43
drenching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drenching/getty-4k-traffic-jam-in-the-morning-video-id621192556_2
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/yt-Boc316mmcBQ_287
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/0-5-4-1-4-5-5-3-5305414553_78
grinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grinning/yt-BM9o6cGCkzI_194
hugging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/hugging/getty-football-players-with-arms-around-each-others-shoulders-video-id102953242_2
weeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/weeding/getty-trim-the-grass-top-view-video-id636281242_9
injecting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/injecting/vb-Nurse-checking-the-pule-of-a-patient-142914_Vy_xF_8
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/yt-FcO2vzf9AbE_217
emptying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/emptying/getty_R-high-speed-filling-glass-with-liquid-video-id144440748_5
stroking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stroking/getty-my-babys-growing-so-fast-video-id682776210_8
autographing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/autographing/getty-hillary-rodham-clinton-at-the-hillary-rodham-clinton-book-signing-at-video-id451006392_6
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/flickr-4-5-0-0-0-4-8-2-3645000482_12
burying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burying/getty-sexton-beetle-wriggles-under-dead-mouse-in-brood-chamber-video-id1B08552_t006_12
blocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/blocking/yt-3hXOJOi3J8g_349
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/getty-by-the-waterfall-timelapse-video-id653969328_4
fueling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/fueling/yt-BvRkQ8WWnfk_20
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/getty-spinner-dolphin-leaps-vertically-and-does-3-spins-video-id691482399_13
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/getty-hot-air-balloon-ride-above-melbourne-australia-video-id641594362_1
piloting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/piloting/vb-windcar-pilot-pov-on-a-sand-terrain-near-the-water-hiniqludgiyway550_3
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/flickr-5-8-3-8067460583_29
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-two-beautiful-girls-in-a-bright-bedroom-placing-up-a-makeup-together-video-id640124502_3
tripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tripping/vine-hXiD0tnMMWl_3
drenching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drenching/getty-downtown-traffic-in-rain-video-id489818612_1
rocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/rocking/vine-Rocking-out-with-Austin-mahone-MrT7HwXB63W_1
closing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/closing/getty_R-opening-the-door-video-id480344484_7
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-H-HzRcHxXU8_943
shoveling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shoveling/SFgIRKLkcPg_72
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/flickr-5-9-2-1-8-3-6-3-22159218363_88
drying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drying/getty-workers-drying-clothes-in-india-video-id160448736_4
